"State","Year","mkt","measure","type","use","name","code","Value"
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","OTHER","REYNOUTRIA SACHALINE",55809,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","AZOXYSTROBIN",128810,0.326
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS",6479,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BLAD",30006,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE",11102,0.093
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BOSCALID",128008,0.885
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CAPTAN",81301,15.932
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CYFLUFENAMID",555550,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CYPRODINIL",288202,0.872
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE",128847,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FENHEXAMID",90209,0.753
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FLUDIOXONIL",71503,0.599
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FLUOPYRAM",80302,0.389
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FLUXAPYROXAD",138009,0.294
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FOSETYL-AL",123301,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","ISOFETAMID",270000,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MEFENOXAM",113502,0.727
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT",76416,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MYCLOBUTANIL",128857,0.546
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PENTHIOPYRAD",90112,0.49
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT",230000,0.109
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PROPICONAZOLE",122101,0.174
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PYDIFLUMETOFEN",90110,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN",99100,0.355
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PYRIMETHANIL",288201,1.036
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","QUINOLINE",55459,0.193
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","SULFUR",77501,38.761
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TETRACONAZOLE",120603,0.059
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL",102001,1.667
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","THIRAM",79801,8.873
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN",129112,0.39
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE",128879,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","HERBICIDE","FLUMIOXAZIN",129034,0.315
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","HERBICIDE","OXYFLUORFEN",111601,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","HERBICIDE","PENDIMETHALIN",108501,5.892
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ABAMECTIN",122804,0.025
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ACEQUINOCYL",6329,0.65
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ACETAMIPRID",99050,0.181
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","AZADIRACHTIN",121701,0.114
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BEAUVERIA BASSIANA",128924,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BIFENAZATE",586,1.094
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BIFENTHRIN",128825,0.178
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857",6523,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351",6522,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11",6519,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CANOLA OIL",11332,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE",90100,0.158
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE",90098,0.241
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CYFLUMETOFEN",138831,0.397
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ETOXAZOLE",107091,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","FENBUTATIN-OXIDE",104601,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","FENPROPATHRIN",127901,0.327
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","FENPYROXIMATE",129131,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","FLONICAMID",128016,0.197
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE",122304,0.317
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","HEXYTHIAZOX",128849,0.227
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","IMIDACLOPRID",129099,0.496
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","MALATHION",57701,2.398
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE",121027,0.276
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","NALED",34401,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","NEEM OIL",25006,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","NEEM OIL, CLAR. HYD.",25007,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","NOVALURON",124002,0.232
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PYRETHRINS",69001,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PYRIDABEN",129105,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","SPINETORAM",110007,0.125
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","SPINOSAD",110003,0.173
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","THIAMETHOXAM",60109,0.092
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL",61402,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","CAPSICUM OLEORESIN EXTRACT",70704,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","CHLOROPICRIN",81501,442.413
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","DICHLOROPROPENE",29001,131.091
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","FLUTRIAFOL",128940,0.218
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","GARLIC OIL",128827,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","HYDROGEN PEROXIDE",595,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","IRON PHOSPHATE",34903,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","METALDEHYDE",53001,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","METAM-POTASSIUM",39002,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","METAM-SODIUM",39003,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","PEROXYACETIC ACID",63201,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","LB / ACRE / YEAR","CHEMICAL","OTHER","REYNOUTRIA SACHALINE",55809,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","AZOXYSTROBIN",128810,1.4
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS",6479,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","BLAD",30006,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE",11102,2.2
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","BOSCALID",128008,2.5
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","CAPTAN",81301,9.4
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","CYFLUFENAMID",555550,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","CYPRODINIL",288202,2.8
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE",128847,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","FENHEXAMID",90209,1.1
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","FLUDIOXONIL",71503,2.8
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","FLUOPYRAM",80302,3.3
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","FLUXAPYROXAD",138009,1.8
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","FOSETYL-AL",123301,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","ISOFETAMID",270000,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","MEFENOXAM",113502,1.5
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT",76416,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","MYCLOBUTANIL",128857,5.2
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","PENTHIOPYRAD",90112,1.8
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT",230000,1.8
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","PROPICONAZOLE",122101,1.6
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","PYDIFLUMETOFEN",90110,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN",99100,2.1
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","PYRIMETHANIL",288201,1.6
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","QUINOLINE",55459,2
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","SULFUR",77501,7.1
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","TETRACONAZOLE",120603,1.6
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL",102001,2.4
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","THIRAM",79801,4
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN",129112,3.3
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE",128879,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","FLUMIOXAZIN",129034,4.1
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","OXYFLUORFEN",111601,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","HERBICIDE","PENDIMETHALIN",108501,6.4
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","ABAMECTIN",122804,1.3
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","ACEQUINOCYL",6329,2.2
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","ACETAMIPRID",99050,1.4
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","AZADIRACHTIN",121701,3.8
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BEAUVERIA BASSIANA",128924,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BIFENAZATE",586,2.2
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BIFENTHRIN",128825,1.5
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857",6523,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351",6522,1.5
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11",6519,3.1
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CANOLA OIL",11332,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE",90100,2.5
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE",90098,2.1
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","CYFLUMETOFEN",138831,2.2
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","ETOXAZOLE",107091,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","FENBUTATIN-OXIDE",104601,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","FENPROPATHRIN",127901,1.3
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","FENPYROXIMATE",129131,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","FLONICAMID",128016,2.3
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE",122304,1.7
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","HEXYTHIAZOX",128849,1.2
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","IMIDACLOPRID",129099,1.1
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","MALATHION",57701,1.3
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE",121027,1.6
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","NALED",34401,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","NEEM OIL",25006,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","NEEM OIL, CLAR. HYD.",25007,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","NOVALURON",124002,3
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","PYRETHRINS",69001,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","PYRIDABEN",129105,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","SPINETORAM",110007,1.8
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","SPINOSAD",110003,1.8
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","INSECTICIDE","THIAMETHOXAM",60109,1.5
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL",61402,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","CAPSICUM OLEORESIN EXTRACT",70704,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","CHLOROPICRIN",81501,2.3
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","DICHLOROPROPENE",29001,1.2
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","FLUTRIAFOL",128940,1.9
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","GARLIC OIL",128827,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","HYDROGEN PEROXIDE",595,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","IRON PHOSPHATE",34903,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","METALDEHYDE",53001,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","METAM-POTASSIUM",39002,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","METAM-SODIUM",39003,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","PEROXYACETIC ACID",63201,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,NA
"CALIFORNIA",2023,"BEARING - APPLICATIONS","NUMBER","CHEMICAL","OTHER","REYNOUTRIA SACHALINE",55809,NA
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","AZOXYSTROBIN",128810,24
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,NA
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS",6479,NA
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BLAD",30006,NA
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE",11102,70
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BOSCALID",128008,17
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,NA
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CAPTAN",81301,88
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CYFLUFENAMID",555550,NA
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CYPRODINIL",288202,81
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE",128847,NA
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FENHEXAMID",90209,26
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FLUDIOXONIL",71503,87
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FLUOPYRAM",80302,87
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FLUXAPYROXAD",138009,56
"CALIFORNIA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FOSETYL-AL",123301,NA
