State,Year,original_domain_category,type,use,name,code,Value
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)",CHEMICAL,INSECTICIDE,FENBUTATIN-OXIDE,104601,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",CHEMICAL,INSECTICIDE,FENPROPATHRIN,127901,0.26
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",CHEMICAL,INSECTICIDE,FENPYROXIMATE,129131,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",CHEMICAL,INSECTICIDE,FLONICAMID,128016,0.087
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",CHEMICAL,INSECTICIDE,FLUPYRADIFURONE,122304,0.182
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",CHEMICAL,INSECTICIDE,HEXYTHIAZOX,128849,0.186
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",CHEMICAL,INSECTICIDE,IMIDACLOPRID,129099,0.457
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",CHEMICAL,INSECTICIDE,LAMBDA-CYHALOTHRIN,128897,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (MALATHION = 57701)",CHEMICAL,INSECTICIDE,MALATHION,57701,1.807
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",CHEMICAL,INSECTICIDE,METHOXYFENOZIDE,121027,0.169
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (NALED = 34401)",CHEMICAL,INSECTICIDE,NALED,34401,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",CHEMICAL,INSECTICIDE,NEEM OIL,25006,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",CHEMICAL,INSECTICIDE,"NEEM OIL, CLAR. HYD.",25007,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",CHEMICAL,INSECTICIDE,NOVALURON,124002,0.077
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",CHEMICAL,INSECTICIDE,PIPERONYL BUTOXIDE,67501,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",CHEMICAL,INSECTICIDE,PYRETHRINS,69001,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)",CHEMICAL,INSECTICIDE,PYRIDABEN,129105,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",CHEMICAL,INSECTICIDE,SPINETORAM,110007,0.071
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",CHEMICAL,INSECTICIDE,SPINOSAD,110003,0.094
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",CHEMICAL,INSECTICIDE,THIAMETHOXAM,60109,0.062
CALIFORNIA,2023,"CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",CHEMICAL,OTHER,ACIBENZOLAR-S-METHYL,61402,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (CAPSICUM OLEORESIN EXTRACT = 70704)",CHEMICAL,OTHER,CAPSICUM OLEORESIN EXTRACT,70704,(NA)
CALIFORNIA,2023,"CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",CHEMICAL,OTHER,CHLOROPICRIN,81501,188.284
CALIFORNIA,2023,"CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",CHEMICAL,OTHER,DICHLOROPROPENE,29001,111.391
CALIFORNIA,2023,"CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",CHEMICAL,OTHER,FLUTRIAFOL,128940,0.114
CALIFORNIA,2023,"CHEMICAL, OTHER: (GARLIC OIL = 128827)",CHEMICAL,OTHER,GARLIC OIL,128827,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",CHEMICAL,OTHER,HYDROGEN PEROXIDE,595,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",CHEMICAL,OTHER,IRON PHOSPHATE,34903,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (METALDEHYDE = 53001)",CHEMICAL,OTHER,METALDEHYDE,53001,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",CHEMICAL,OTHER,METAM-POTASSIUM,39002,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (METAM-SODIUM = 39003)",CHEMICAL,OTHER,METAM-SODIUM,39003,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",CHEMICAL,OTHER,PEROXYACETIC ACID,63201,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",CHEMICAL,OTHER,PSEUDOMONAS CHLORORAPHIS STRAIN AFS009,6800,(NA)
CALIFORNIA,2023,"CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",CHEMICAL,OTHER,REYNOUTRIA SACHALINE,55809,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",CHEMICAL,FUNGICIDE,AZOXYSTROBIN,128810,0.326
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",CHEMICAL,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,16482,(NA)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",CHEMICAL,FUNGICIDE,BACILLUS SUBTILIS,6479,(NA)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BLAD = 30006)",CHEMICAL,FUNGICIDE,BLAD,30006,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",CHEMICAL,FUNGICIDE,BORAX DECAHYDRATE,11102,0.093
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",CHEMICAL,FUNGICIDE,BOSCALID,128008,0.885
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",CHEMICAL,FUNGICIDE,BT SUBSP KURSTAKI EVB-113-19,6544,(NA)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",CHEMICAL,FUNGICIDE,CAPTAN,81301,15.932
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",CHEMICAL,FUNGICIDE,CYFLUFENAMID,555550,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",CHEMICAL,FUNGICIDE,CYPRODINIL,288202,0.872
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",CHEMICAL,FUNGICIDE,DIFENOCONAZOLE,128847,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",CHEMICAL,FUNGICIDE,FENHEXAMID,90209,0.753
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",CHEMICAL,FUNGICIDE,FLUDIOXONIL,71503,0.599
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",CHEMICAL,FUNGICIDE,FLUOPYRAM,80302,0.389
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",CHEMICAL,FUNGICIDE,FLUXAPYROXAD,138009,0.294
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",CHEMICAL,FUNGICIDE,FOSETYL-AL,123301,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",CHEMICAL,FUNGICIDE,ISOFETAMID,270000,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",CHEMICAL,FUNGICIDE,MEFENOXAM,113502,0.727
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",CHEMICAL,FUNGICIDE,MONO-POTASSIUM SALT,76416,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",CHEMICAL,FUNGICIDE,MYCLOBUTANIL,128857,0.546
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",CHEMICAL,FUNGICIDE,PENTHIOPYRAD,90112,0.49
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)",CHEMICAL,FUNGICIDE,POLYOXIN D ZINC SALT,230000,0.109
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",CHEMICAL,FUNGICIDE,PROPICONAZOLE,122101,0.174
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (PYDIFLUMETOFEN = 90110)",CHEMICAL,FUNGICIDE,PYDIFLUMETOFEN,90110,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",CHEMICAL,FUNGICIDE,PYRACLOSTROBIN,99100,0.355
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",CHEMICAL,FUNGICIDE,PYRIMETHANIL,288201,1.036
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)",CHEMICAL,FUNGICIDE,QUINOLINE,55459,0.193
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (SULFUR = 77501)",CHEMICAL,FUNGICIDE,SULFUR,77501,38.761
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",CHEMICAL,FUNGICIDE,TETRACONAZOLE,120603,0.059
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",CHEMICAL,FUNGICIDE,THIOPHANATE-METHYL,102001,1.667
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (THIRAM = 79801)",CHEMICAL,FUNGICIDE,THIRAM,79801,8.873
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",CHEMICAL,FUNGICIDE,TRIFLOXYSTROBIN,129112,0.39
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",CHEMICAL,FUNGICIDE,TRIFLUMIZOLE,128879,(D)
CALIFORNIA,2023,"CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",CHEMICAL,HERBICIDE,CARFENTRAZONE-ETHYL,128712,(D)
CALIFORNIA,2023,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",CHEMICAL,HERBICIDE,FLUMIOXAZIN,129034,0.315
CALIFORNIA,2023,"CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",CHEMICAL,HERBICIDE,OXYFLUORFEN,111601,(D)
CALIFORNIA,2023,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",CHEMICAL,HERBICIDE,PENDIMETHALIN,108501,5.892
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",CHEMICAL,INSECTICIDE,ABAMECTIN,122804,0.025
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (ACEQUINOCYL = 6329)",CHEMICAL,INSECTICIDE,ACEQUINOCYL,6329,0.65
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",CHEMICAL,INSECTICIDE,ACETAMIPRID,99050,0.181
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)",CHEMICAL,INSECTICIDE,AZADIRACHTIN,121701,0.114
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)",CHEMICAL,INSECTICIDE,BEAUVERIA BASSIANA,128924,(NA)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",CHEMICAL,INSECTICIDE,BIFENAZATE,586,1.094
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",CHEMICAL,INSECTICIDE,BIFENTHRIN,128825,0.178
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",CHEMICAL,INSECTICIDE,BT KURSTAK ABTS-1857,6523,(NA)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",CHEMICAL,INSECTICIDE,BT KURSTAKI ABTS-351,6522,(NA)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)",CHEMICAL,INSECTICIDE,BT KURSTAKI SA-11,6519,(NA)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (CANOLA OIL = 11332)",CHEMICAL,INSECTICIDE,CANOLA OIL,11332,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",CHEMICAL,INSECTICIDE,CHLORANTRANILIPROLE,90100,0.158
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",CHEMICAL,INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA,16329,(NA)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",CHEMICAL,INSECTICIDE,CYANTRANILIPROLE,90098,0.241
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",CHEMICAL,INSECTICIDE,CYFLUMETOFEN,138831,0.397
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)",CHEMICAL,INSECTICIDE,ETOXAZOLE,107091,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)",CHEMICAL,INSECTICIDE,FENBUTATIN-OXIDE,104601,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",CHEMICAL,INSECTICIDE,FENPROPATHRIN,127901,0.327
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",CHEMICAL,INSECTICIDE,FENPYROXIMATE,129131,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",CHEMICAL,INSECTICIDE,FLONICAMID,128016,0.197
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",CHEMICAL,INSECTICIDE,FLUPYRADIFURONE,122304,0.317
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",CHEMICAL,INSECTICIDE,HEXYTHIAZOX,128849,0.227
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",CHEMICAL,INSECTICIDE,IMIDACLOPRID,129099,0.496
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",CHEMICAL,INSECTICIDE,LAMBDA-CYHALOTHRIN,128897,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (MALATHION = 57701)",CHEMICAL,INSECTICIDE,MALATHION,57701,2.398
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",CHEMICAL,INSECTICIDE,METHOXYFENOZIDE,121027,0.276
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (NALED = 34401)",CHEMICAL,INSECTICIDE,NALED,34401,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",CHEMICAL,INSECTICIDE,NEEM OIL,25006,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",CHEMICAL,INSECTICIDE,"NEEM OIL, CLAR. HYD.",25007,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",CHEMICAL,INSECTICIDE,NOVALURON,124002,0.232
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",CHEMICAL,INSECTICIDE,PIPERONYL BUTOXIDE,67501,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",CHEMICAL,INSECTICIDE,PYRETHRINS,69001,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)",CHEMICAL,INSECTICIDE,PYRIDABEN,129105,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",CHEMICAL,INSECTICIDE,SPINETORAM,110007,0.125
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",CHEMICAL,INSECTICIDE,SPINOSAD,110003,0.173
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",CHEMICAL,INSECTICIDE,THIAMETHOXAM,60109,0.092
CALIFORNIA,2023,"CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",CHEMICAL,OTHER,ACIBENZOLAR-S-METHYL,61402,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (CAPSICUM OLEORESIN EXTRACT = 70704)",CHEMICAL,OTHER,CAPSICUM OLEORESIN EXTRACT,70704,(NA)
CALIFORNIA,2023,"CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",CHEMICAL,OTHER,CHLOROPICRIN,81501,442.413
CALIFORNIA,2023,"CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",CHEMICAL,OTHER,DICHLOROPROPENE,29001,131.091
CALIFORNIA,2023,"CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",CHEMICAL,OTHER,FLUTRIAFOL,128940,0.218
CALIFORNIA,2023,"CHEMICAL, OTHER: (GARLIC OIL = 128827)",CHEMICAL,OTHER,GARLIC OIL,128827,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",CHEMICAL,OTHER,HYDROGEN PEROXIDE,595,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",CHEMICAL,OTHER,IRON PHOSPHATE,34903,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (METALDEHYDE = 53001)",CHEMICAL,OTHER,METALDEHYDE,53001,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",CHEMICAL,OTHER,METAM-POTASSIUM,39002,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (METAM-SODIUM = 39003)",CHEMICAL,OTHER,METAM-SODIUM,39003,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",CHEMICAL,OTHER,PEROXYACETIC ACID,63201,(D)
CALIFORNIA,2023,"CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",CHEMICAL,OTHER,PSEUDOMONAS CHLORORAPHIS STRAIN AFS009,6800,(NA)
CALIFORNIA,2023,"CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",CHEMICAL,OTHER,REYNOUTRIA SACHALINE,55809,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",CHEMICAL,FUNGICIDE,AZOXYSTROBIN,128810,1.4
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",CHEMICAL,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,16482,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",CHEMICAL,FUNGICIDE,BACILLUS SUBTILIS,6479,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BLAD = 30006)",CHEMICAL,FUNGICIDE,BLAD,30006,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",CHEMICAL,FUNGICIDE,BORAX DECAHYDRATE,11102,2.2
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",CHEMICAL,FUNGICIDE,BOSCALID,128008,2.5
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",CHEMICAL,FUNGICIDE,BT SUBSP KURSTAKI EVB-113-19,6544,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",CHEMICAL,FUNGICIDE,CAPTAN,81301,9.4
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",CHEMICAL,FUNGICIDE,CYFLUFENAMID,555550,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",CHEMICAL,FUNGICIDE,CYPRODINIL,288202,2.8
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",CHEMICAL,FUNGICIDE,DIFENOCONAZOLE,128847,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",CHEMICAL,FUNGICIDE,FENHEXAMID,90209,1.1
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",CHEMICAL,FUNGICIDE,FLUDIOXONIL,71503,2.8
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",CHEMICAL,FUNGICIDE,FLUOPYRAM,80302,3.3
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",CHEMICAL,FUNGICIDE,FLUXAPYROXAD,138009,1.8
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",CHEMICAL,FUNGICIDE,FOSETYL-AL,123301,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",CHEMICAL,FUNGICIDE,ISOFETAMID,270000,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",CHEMICAL,FUNGICIDE,MEFENOXAM,113502,1.5
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",CHEMICAL,FUNGICIDE,MONO-POTASSIUM SALT,76416,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",CHEMICAL,FUNGICIDE,MYCLOBUTANIL,128857,5.2
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",CHEMICAL,FUNGICIDE,PENTHIOPYRAD,90112,1.8
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)",CHEMICAL,FUNGICIDE,POLYOXIN D ZINC SALT,230000,1.8
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",CHEMICAL,FUNGICIDE,PROPICONAZOLE,122101,1.6
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (PYDIFLUMETOFEN = 90110)",CHEMICAL,FUNGICIDE,PYDIFLUMETOFEN,90110,(D)
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",CHEMICAL,FUNGICIDE,PYRACLOSTROBIN,99100,2.1
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",CHEMICAL,FUNGICIDE,PYRIMETHANIL,288201,1.6
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)",CHEMICAL,FUNGICIDE,QUINOLINE,55459,2
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (SULFUR = 77501)",CHEMICAL,FUNGICIDE,SULFUR,77501,7.1
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",CHEMICAL,FUNGICIDE,TETRACONAZOLE,120603,1.6
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",CHEMICAL,FUNGICIDE,THIOPHANATE-METHYL,102001,2.4
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (THIRAM = 79801)",CHEMICAL,FUNGICIDE,THIRAM,79801,4
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",CHEMICAL,FUNGICIDE,TRIFLOXYSTROBIN,129112,3.3
CALIFORNIA,2023,"CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",CHEMICAL,FUNGICIDE,TRIFLUMIZOLE,128879,(D)
CALIFORNIA,2023,"CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",CHEMICAL,HERBICIDE,CARFENTRAZONE-ETHYL,128712,(D)
CALIFORNIA,2023,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",CHEMICAL,HERBICIDE,FLUMIOXAZIN,129034,4.1
CALIFORNIA,2023,"CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",CHEMICAL,HERBICIDE,OXYFLUORFEN,111601,(D)
CALIFORNIA,2023,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",CHEMICAL,HERBICIDE,PENDIMETHALIN,108501,6.4
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",CHEMICAL,INSECTICIDE,ABAMECTIN,122804,1.3
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (ACEQUINOCYL = 6329)",CHEMICAL,INSECTICIDE,ACEQUINOCYL,6329,2.2
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",CHEMICAL,INSECTICIDE,ACETAMIPRID,99050,1.4
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)",CHEMICAL,INSECTICIDE,AZADIRACHTIN,121701,3.8
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)",CHEMICAL,INSECTICIDE,BEAUVERIA BASSIANA,128924,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",CHEMICAL,INSECTICIDE,BIFENAZATE,586,2.2
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",CHEMICAL,INSECTICIDE,BIFENTHRIN,128825,1.5
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",CHEMICAL,INSECTICIDE,BT KURSTAK ABTS-1857,6523,(D)
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",CHEMICAL,INSECTICIDE,BT KURSTAKI ABTS-351,6522,1.5
CALIFORNIA,2023,"CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)",CHEMICAL,INSECTICIDE,BT KURSTAKI SA-11,6519,3.1
